taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
1000156	7ddf754f-d193-4cc9-b351-99906754a03b	1000153			Methanocaldococcus indicus L'Haridon et al., 2003	L'Haridon et al., 2003	Methanocaldococcus indicus	Methanocaldococcus	indicus		species		Int. J. Syst. Evol. Microbiol. 53::1934	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus
7666773	52a423d2-0486-4e77-bcee-6350d708d6ff	4896436			Haladaptatus pallidirubidus Liu et al., 2015	Liu et al., 2015	Haladaptatus pallidirubidus	Haladaptatus	pallidirubidus		species		Int. J. Syst. Evol. Microbiol. 65::742	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus
7947949	7ddf754f-d193-4cc9-b351-99906754a03b	4896436			Haladaptatus paucihalophilus Savage et al., 2007	Savage et al., 2007	Haladaptatus paucihalophilus	Haladaptatus	paucihalophilus		species		Int. J. Syst. Evol. Microbiol. 57::23	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus
1000009	7ddf754f-d193-4cc9-b351-99906754a03b	1000008			Hyperthermus butylicus Zillig et al., 1991	Zillig et al., 1991	Hyperthermus butylicus	Hyperthermus	butylicus		species		Int. J. Syst. Bacteriol. 41::170	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Hyperthermus
7819125	7ddf754f-d193-4cc9-b351-99906754a03b	1000235			Halostagnicola kamekurae Nagaoka et al., 2010	Nagaoka et al., 2010	Halostagnicola kamekurae	Halostagnicola	kamekurae		species		Int. J. Syst. Evol. Microbiol. 60::2831	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halostagnicola
1000144	7ddf754f-d193-4cc9-b351-99906754a03b	1000140			Methanococcus aeolicus Kendall et al., 2006	Kendall et al., 2006	Methanococcus aeolicus	Methanococcus	aeolicus		species		Int. J. Syst. Evol. Microbiol. 56::1528	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus
1000236	7ddf754f-d193-4cc9-b351-99906754a03b	1000235			Halostagnicola larsenii Castillo et al., 2006	Castillo et al., 2006	Halostagnicola larsenii	Halostagnicola	larsenii		species		Int. J. Syst. Evol. Microbiol. 56::1521	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halostagnicola
8193059	7ddf754f-d193-4cc9-b351-99906754a03b	1000235			Halostagnicola alkaliphila Nagaoka et al., 2011	Nagaoka et al., 2011	Halostagnicola alkaliphila	Halostagnicola	alkaliphila		species		Int. J. Syst. Evol. Microbiol. 61::1151	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halostagnicola
7907327	52a423d2-0486-4e77-bcee-6350d708d6ff	1000163			Natronobacterium texcoconense Ruiz-Romero et al., 2013	Ruiz-Romero et al., 2013	Natronobacterium texcoconense	Natronobacterium	texcoconense		species		Int. J. Syst. Evol. Microbiol. 63::4166	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronobacterium
1000154	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000155	Methanocaldococcus fervens (Jeanthon et al., 1999) Whitman, 2002	Whitman, 2002 (Jeanthon et al., 1999)	Methanocaldococcus fervens	Methanocaldococcus	fervens		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus
9246700	52a423d2-0486-4e77-bcee-6350d708d6ff	9431846			Haloprofundus marisrubri Zhang et al., 2017	Zhang et al., 2017	Haloprofundus marisrubri	Haloprofundus	marisrubri		species		Int. J. Syst. Evol. Microbiol. 67::15	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloprofundus
7506940	7ddf754f-d193-4cc9-b351-99906754a03b	7996923			Methanosphaerula palustris Cadillo-Quiroz et al., 2009	Cadillo-Quiroz et al., 2009	Methanosphaerula palustris	Methanosphaerula	palustris		species		Int. J. Syst. Evol. Microbiol. 59::934	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula
5900967	7ddf754f-d193-4cc9-b351-99906754a03b	4896436			Haladaptatus litoreus Cui et al., 2010	Cui et al., 2010	Haladaptatus litoreus	Haladaptatus	litoreus		species		Int. J. Syst. Evol. Microbiol. 60::1088	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus
1000205	7ddf754f-d193-4cc9-b351-99906754a03b	1000195	1000204		Halobacterium mediterranei Rodriguez-Valera et al., 1983	Rodriguez-Valera et al., 1983	Halobacterium mediterranei	Halobacterium	mediterranei		species		Int. J. Syst. Bacteriol. 33::896	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax
1000359	7ddf754f-d193-4cc9-b351-99906754a03b	1000357	1000358		Methanohalophilus zhilinae Mathrani et al., 1988	Mathrani et al., 1988	Methanohalophilus zhilinae	Methanohalophilus	zhilinae		species		Int. J. Syst. Bacteriol. 38::139	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum
8009437	52a423d2-0486-4e77-bcee-6350d708d6ff	1000390	8258716	7742446	Methanoculleus thermophilicus (Rivard & Smith, 1982) Maestrojuán et al., 1990	Maestrojuán et al., 1990 (Rivard & Smith, 1982)	Methanoculleus thermophilicus	Methanoculleus	thermophilicus		species		Int. J. Syst. Bacteriol. 40::121	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus
1000161	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000162	Methanocaldococcus vulcanius (Jeanthon et al., 1999) Whitman, 2002	Whitman, 2002 (Jeanthon et al., 1999)	Methanocaldococcus vulcanius	Methanocaldococcus	vulcanius		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus
1000159	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000160	Methanocaldococcus jannaschii (Jones et al., 1984) Whitman, 2002	Whitman, 2002 (Jones et al., 1984)	Methanocaldococcus jannaschii	Methanocaldococcus	jannaschii		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus
1000157	7ddf754f-d193-4cc9-b351-99906754a03b	1000153		1000158	Methanocaldococcus infernus (Jeanthon et al., 1998) Whitman, 2002	Whitman, 2002 (Jeanthon et al., 1998)	Methanocaldococcus infernus	Methanocaldococcus	infernus		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus
292	7ddf754f-d193-4cc9-b351-99906754a03b	79			Thermoprotei		Thermoprotei	Thermoprotei			class			accepted			Archaea	Crenarchaeota	Thermoprotei			
3798	7ddf754f-d193-4cc9-b351-99906754a03b	1191			Thermoproteaceae		Thermoproteaceae	Thermoproteaceae			family			accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	
3800	7ddf754f-d193-4cc9-b351-99906754a03b	1191			Thermofilaceae		Thermofilaceae	Thermofilaceae			family			accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermofilaceae	
1000367	7ddf754f-d193-4cc9-b351-99906754a03b	1000362	1000363		Methanothrix concilii Patel, 1985	Patel, 1985	Methanothrix concilii	Methanothrix	concilii		species		Int. J. Syst. Bacteriol. 35::223	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanothrix
1000366	7ddf754f-d193-4cc9-b351-99906754a03b	1000362	1000363	1000367	Methanosaeta concilii (Patel, 1985) Patel & Sprott, 1990	Patel & Sprott, 1990 (Patel, 1985)	Methanosaeta concilii	Methanosaeta	concilii		species		Int. J. Syst. Bacteriol. 40::80	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanothrix
1000151	7ddf754f-d193-4cc9-b351-99906754a03b	1000149	1000150		Methanococcus igneus Burggraf et al., 1990	Burggraf et al., 1990	Methanococcus igneus	Methanococcus	igneus		species		Int. J. Syst. Bacteriol. 40::470	synonym			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanotorris
1000004	7ddf754f-d193-4cc9-b351-99906754a03b	3797			Pyrodictium Stetter et al., 1984	Stetter et al., 1984	Pyrodictium	Pyrodictium			genus		Int. J. Syst. Bacteriol. 34::270	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium
7510781	7ddf754f-d193-4cc9-b351-99906754a03b	8340365			Fervidicoccus Perevalova et al., 2010	Perevalova et al., 2010	Fervidicoccus	Fervidicoccus			genus		Int. J. Syst. Evol. Microbiol. 60::2086	accepted			Archaea	Crenarchaeota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus
1000008	7ddf754f-d193-4cc9-b351-99906754a03b	3797			Hyperthermus Zillig et al., 1991	Zillig et al., 1991	Hyperthermus	Hyperthermus			genus		Int. J. Syst. Bacteriol. 41::170	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Hyperthermus
1000158	7ddf754f-d193-4cc9-b351-99906754a03b	1000153	1000157		Methanococcus infernus Jeanthon et al., 1998	Jeanthon et al., 1998	Methanococcus infernus	Methanococcus	infernus		species		Int. J. Syst. Bacteriol. 48::917	synonym			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus
1000010	7ddf754f-d193-4cc9-b351-99906754a03b	3797			Pyrolobus Blöchl et al., 1999	Blöchl et al., 1999	Pyrolobus	Pyrolobus			genus		Int. J. Syst. Bacteriol. 49::1325	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus
7376034	52a423d2-0486-4e77-bcee-6350d708d6ff	7791	1000360		Methanomicrococcus Sprenger et al., 2000	Sprenger et al., 2000	Methanomicrococcus	Methanomicrococcus			genus		Int. J. Syst. Evol. Microbiol. 50::1998	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus
7428256	52a423d2-0486-4e77-bcee-6350d708d6ff	8079935			Nitrososphaera viennensis Stieglmeier et al., 2014	Stieglmeier et al., 2014	Nitrososphaera viennensis	Nitrososphaera	viennensis		species		Int. J. Syst. Evol. Microbiol. 64::2746	accepted			Archaea				Nitrososphaeraceae	Nitrososphaera
8177597	7ddf754f-d193-4cc9-b351-99906754a03b	1000360			Methanimicrococcus blatticola Sprenger et al., 2000	Sprenger et al., 2000	Methanimicrococcus blatticola	Methanimicrococcus	blatticola		species		Int. J. Syst. Evol. Microbiol. 50::1998	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus
7432756	7ddf754f-d193-4cc9-b351-99906754a03b	1000380			Methanofollis ethanolicus Imachi et al., 2009	Imachi et al., 2009	Methanofollis ethanolicus	Methanofollis	ethanolicus		species		Int. J. Syst. Evol. Microbiol. 59::804	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
7484635	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum solikamskense Saralov et al., 2014	Saralov et al., 2014	Halarchaeum solikamskense	Halarchaeum	solikamskense		species		Int. J. Syst. Evol. Microbiol. 64::2	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum
1000381	7ddf754f-d193-4cc9-b351-99906754a03b	1000380			Methanofollis aquaemaris Lai & Chen, 2001	Lai & Chen, 2001	Methanofollis aquaemaris	Methanofollis	aquaemaris		species		Int. J. Syst. Evol. Microbiol. 51::1878	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
7793352	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum salinum Yamauchi et al., 2013	Yamauchi et al., 2013	Halarchaeum salinum	Halarchaeum	salinum		species		Int. J. Syst. Evol. Microbiol. 63::1141	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum
1000384	7ddf754f-d193-4cc9-b351-99906754a03b	1000380			Methanofollis formosanus Wu et al., 2005	Wu et al., 2005	Methanofollis formosanus	Methanofollis	formosanus		species		Int. J. Syst. Evol. Microbiol. 55::841	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
7705052	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum rubridurum Yamauchi et al., 2013	Yamauchi et al., 2013	Halarchaeum rubridurum	Halarchaeum	rubridurum		species		Int. J. Syst. Evol. Microbiol. 63::3146	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum
8785062	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum grantii Shimane et al., 2015	Shimane et al., 2015	Halarchaeum grantii	Halarchaeum	grantii		species		Int. J. Syst. Evol. Microbiol. 65::3834	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum
8311926	52a423d2-0486-4e77-bcee-6350d708d6ff	7509409			Halarchaeum nitratireducens Minegishi et al., 2013	Minegishi et al., 2013	Halarchaeum nitratireducens	Halarchaeum	nitratireducens		species		Int. J. Syst. Evol. Microbiol. 63::4204	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum
8338840	7ddf754f-d193-4cc9-b351-99906754a03b	7509409			Halarchaeum acidiphilum Minegishi et al., 2010	Minegishi et al., 2010	Halarchaeum acidiphilum	Halarchaeum	acidiphilum		species		Int. J. Syst. Evol. Microbiol. 60::2516	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum
5900486	2d59e5db-57ad-41ff-97d6-11f5fb264527	3797			Geogemma Kashefi, Holmes & Lovley, 2006	Kashefi, Holmes & Lovley, 2006	Geogemma	Geogemma			genus		Kashefi, K., Holmes, D.E., and Lovley, D.R. 2006. "Geogemma indica sp. nov., a novel hyperthermophilic, chemolithoautotrophic, Fe(III)-reducing archaeon isolated from a deep-sea hydrothermal vent sulfide chimney on the Central Indian Ridge."	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Geogemma
1000382	7ddf754f-d193-4cc9-b351-99906754a03b	1000380		1000383	Methanofollis liminatans (Zellner et al., 1990) Zellner et al., 1999	Zellner et al., 1999 (Zellner et al., 1990)	Methanofollis liminatans	Methanofollis	liminatans		species		Int. J. Syst. Bacteriol. 49::253	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
1000385	7ddf754f-d193-4cc9-b351-99906754a03b	1000380		4896447	Methanofollis tationis (Zabel et al., 1986) Zellner et al., 1999	Zellner et al., 1999 (Zabel et al., 1986)	Methanofollis tationis	Methanofollis	tationis		species		Int. J. Syst. Bacteriol. 49::253	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis
4895360	7ddf754f-d193-4cc9-b351-99906754a03b	7536903			Methanolinea Imachi et al., 2008	Imachi et al., 2008	Methanolinea	Methanolinea			genus		Int. J. Syst. Evol. Microbiol. 58::299	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanolinea
7965877	7ddf754f-d193-4cc9-b351-99906754a03b	7536903			Methanoregula Bräuer et al., 2011	Bräuer et al., 2011	Methanoregula	Methanoregula			genus		Int. J. Syst. Evol. Microbiol. 61::51	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanoregula
9287843	0938172b-2086-439c-a1dd-c21cb0109ed5	565			Halococcaceae		Halococcaceae	Halococcaceae			family			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	
3802	7ddf754f-d193-4cc9-b351-99906754a03b	565			Halobacteriaceae		Halobacteriaceae	Halobacteriaceae			family			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	
9244573	0938172b-2086-439c-a1dd-c21cb0109ed5	565			Haloarculaceae		Haloarculaceae	Haloarculaceae			family			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	
7996923	7ddf754f-d193-4cc9-b351-99906754a03b	7536903			Methanosphaerula Cadillo-Quiroz et al., 2009	Cadillo-Quiroz et al., 2009	Methanosphaerula	Methanosphaerula			genus		Int. J. Syst. Evol. Microbiol. 59::933	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanosphaerula
8060805	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus cleftensis Hensley et al., 2014	Hensley et al., 2014	Thermococcus cleftensis	Thermococcus	cleftensis		species		Int. J. Syst. Evol. Microbiol. 64::3658	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000299	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus alcaliphilus Keller et al., 1997	Keller et al., 1997	Thermococcus alcaliphilus	Thermococcus	alcaliphilus		species		Int. J. Syst. Bacteriol. 47::601	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000281	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus barophilus Marteinsson et al., 1999	Marteinsson et al., 1999	Thermococcus barophilus	Thermococcus	barophilus		species		Int. J. Syst. Bacteriol. 49::357	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
8348082	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus paralvinellae Hensley et al., 2014	Hensley et al., 2014	Thermococcus paralvinellae	Thermococcus	paralvinellae		species		Int. J. Syst. Evol. Microbiol. 64::3658	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000293	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus guaymasensis Canganella et al., 1998	Canganella et al., 1998	Thermococcus guaymasensis	Thermococcus	guaymasensis		species		Int. J. Syst. Bacteriol. 48::1184	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000283	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus stetteri Miroshnichenko, 1990	Miroshnichenko, 1990	Thermococcus stetteri	Thermococcus	stetteri		species		Int. J. Syst. Bacteriol. 40::321	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000121	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter gottschalkii Miller & Lin, 2002	Miller & Lin, 2002	Methanobrevibacter gottschalkii	Methanobrevibacter	gottschalkii		species		Int. J. Syst. Evol. Microbiol. 52::820	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
1000109	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter filiformis Leadbetter et al., 1998	Leadbetter et al., 1998	Methanobrevibacter filiformis	Methanobrevibacter	filiformis		species		Int. J. Syst. Bacteriol. 48::1083	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
7888021	52a423d2-0486-4e77-bcee-6350d708d6ff	1000107			Methanobrevibacter boviskoreani Lee et al., 2013	Lee et al., 2013	Methanobrevibacter boviskoreani	Methanobrevibacter	boviskoreani		species		Int. J. Syst. Evol. Microbiol. 63::4200	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
1000111	7ddf754f-d193-4cc9-b351-99906754a03b	1000107		1000112	Methanobrevibacter ruminantium (Smith & Hungate, 1958) Balch & Wolfe, 1981	Balch & Wolfe, 1981 (Smith & Hungate, 1958)	Methanobrevibacter ruminantium	Methanobrevibacter	ruminantium		species		Int. J. Syst. Bacteriol. 31::216	accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
1000190	7ddf754f-d193-4cc9-b351-99906754a03b	1000189		1000191	Halomicrobium mukohataei (Ihara et al., 1997) Oren et al., 2002	Oren et al., 2002 (Ihara et al., 1997)	Halomicrobium mukohataei	Halomicrobium	mukohataei		species		Int. J. Syst. Evol. Microbiol. 52::1834	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halomicrobium
8416529	7ddf754f-d193-4cc9-b351-99906754a03b	5900860			Halogranum salarium Kim et al., 2012	Kim et al., 2012	Halogranum salarium	Halogranum	salarium		species		Int. J. Syst. Evol. Microbiol. 62::1017	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halogranum
5900668	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus aegaeus Arab et al., 2000	Arab et al., 2000	Thermococcus aegaeus	Thermococcus	aegaeus		species		Int. J. Syst. Evol. Microbiol. 50::2106	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
1000297	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus acidaminovorans Dirmeier et al., 2001	Dirmeier et al., 2001	Thermococcus acidaminovorans	Thermococcus	acidaminovorans		species		Int. J. Syst. Evol. Microbiol. 51::793	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
5900648	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus celericrescens Kuwabara et al., 2007	Kuwabara et al., 2007	Thermococcus celericrescens	Thermococcus	celericrescens		species		Int. J. Syst. Evol. Microbiol. 57::442	accepted			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus
