taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus	nomenclaturalCode	tempAuthor
1000256	7ddf754f-d193-4cc9-b351-99906754a03b	1000255			Haloterrigena longa	x	Haloterrigena longa	Haloterrigena	longa		species		Int. J. Syst. Evol. Microbiol. 56::1838	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Cui et al., 2006
9361934	1ec61203-14fa-4fbd-8ee5-a4a80257b45a	1000333			Methanosarcina mazei	x	Methanosarcina mazei	Methanosarcina	mazei		species			doubtful		Possible variant of Methanosarcina mazei (Barker, 1936) Mah & Kuhn, 1984	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Lai et al.
1000337	7ddf754f-d193-4cc9-b351-99906754a03b	1000333			Methanosarcina vacuolata	x	Methanosarcina vacuolata	Methanosarcina	vacuolata		species		Int. J. Syst. Bacteriol. 37::281	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Zhilina & Zavarzin, 1987
9208917	52a423d2-0486-4e77-bcee-6350d708d6ff	1000333			Methanosarcina flavescens	x	Methanosarcina flavescens	Methanosarcina	flavescens		species		Int. J. Syst. Evol. Microbiol. 66::1537	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Kern et al., 2016
1000347	7ddf754f-d193-4cc9-b351-99906754a03b	1000333			Methanosarcina acetivorans	x	Methanosarcina acetivorans	Methanosarcina	acetivorans		species		Int. J. Syst. Bacteriol. 36::573	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Sowers et al., 1986
1000318	7ddf754f-d193-4cc9-b351-99906754a03b	1000317			Ferroglobus placidus	x	Ferroglobus placidus	Ferroglobus	placidus		species		Int. J. Syst. Bacteriol. 47::601	accepted			Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus		Hafenbradl et al., 1997
1000261	7ddf754f-d193-4cc9-b351-99906754a03b	1000255			Haloterrigena saccharevitans	x	Haloterrigena saccharevitans	Haloterrigena	saccharevitans		species		Int. J. Syst. Evol. Microbiol. 55::2541	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Xu et al., 2005
7652889	52a423d2-0486-4e77-bcee-6350d708d6ff	8368383			Halorientalis persicus	x	Halorientalis persicus	Halorientalis	persicus		species		Int. J. Syst. Evol. Microbiol. 64::943	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorientalis		Amoozegar et al., 2014
9388933	52a423d2-0486-4e77-bcee-6350d708d6ff	1000255			Haloterrigena mahii	x	Haloterrigena mahii	Haloterrigena	mahii		species		Int. J. Syst. Evol. Microbiol. 67::1337	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Ding et al., 2017
8013650	52a423d2-0486-4e77-bcee-6350d708d6ff	8108381			Halobellus litoreus	x	Halobellus litoreus	Halobellus	litoreus		species		Int. J. Syst. Evol. Microbiol. 64::1455	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobellus		Zhao et al., 2014
1000334	52a423d2-0486-4e77-bcee-6350d708d6ff	1000333			Methanosarcina baltica	x	Methanosarcina baltica	Methanosarcina	baltica		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		von Klein et al., 2002
1000063	7ddf754f-d193-4cc9-b351-99906754a03b	1000062			Stygiolobus azoricus	x	Stygiolobus azoricus	Stygiolobus	azoricus		species		Int. J. Syst. Bacteriol. 41::497	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus		Segerer et al., 1991
8240483	7ddf754f-d193-4cc9-b351-99906754a03b	1000255			Haloterrigena hispanica	x	Haloterrigena hispanica	Haloterrigena	hispanica		species		Int. J. Syst. Evol. Microbiol. 57::1502	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Romano et al., 2007
9399102	52a423d2-0486-4e77-bcee-6350d708d6ff	9481334			Halobium palmae	x	Halobium palmae	Halobium	palmae		species		Int. J. Syst. Evol. Microbiol. 66::3803	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobium		Mori et al., 2016
1000340	7ddf754f-d193-4cc9-b351-99906754a03b	1000333			Methanosarcina barkeri	x	Methanosarcina barkeri	Methanosarcina	barkeri		species		Int. J. Syst. Bacteriol. 30::318	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Schnellen, 1947
1000345	7ddf754f-d193-4cc9-b351-99906754a03b	1000333			Methanosarcina thermophila	x	Methanosarcina thermophila	Methanosarcina	thermophila		species		Int. J. Syst. Bacteriol. 35::522	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Zinder et al., 1985
1000346	7ddf754f-d193-4cc9-b351-99906754a03b	1000333			Methanosarcina lacustris	x	Methanosarcina lacustris	Methanosarcina	lacustris		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Simankova et al., 2002
1000043	7ddf754f-d193-4cc9-b351-99906754a03b	1000042			Sulfurisphaera ohwakuensis	x	Sulfurisphaera ohwakuensis	Sulfurisphaera	ohwakuensis		species		Int. J. Syst. Bacteriol. 48::455	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurisphaera		Kurosawa et al., 1998
7862938	52a423d2-0486-4e77-bcee-6350d708d6ff	1000074			Pyrobaculum ferrireducens	x	Pyrobaculum ferrireducens	Pyrobaculum	ferrireducens		species		Int. J. Syst. Evol. Microbiol. 65::855	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum		Slobodkina et al., 2015
1000075	7ddf754f-d193-4cc9-b351-99906754a03b	1000074			Pyrobaculum oguniense	x	Pyrobaculum oguniense	Pyrobaculum	oguniense		species		Int. J. Syst. Evol. Microbiol. 51::308	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum		Sako et al., 2001
7995548	52a423d2-0486-4e77-bcee-6350d708d6ff	8108381			Halobellus inordinatus	x	Halobellus inordinatus	Halobellus	inordinatus		species		Int. J. Syst. Evol. Microbiol. 63::3979	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobellus		Qiu et al., 2013
1000341	52a423d2-0486-4e77-bcee-6350d708d6ff	1000333			Methanosarcina methanica	x	Methanosarcina methanica	Methanosarcina	methanica		species		Int. J. Syst. Bacteriol. 30::318	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Kluyver & van Niel, 1936 (Smit, 1930)
8221646	52a423d2-0486-4e77-bcee-6350d708d6ff	1000333			Methanosarcina spelaei	x	Methanosarcina spelaei	Methanosarcina	spelaei		species		Int. J. Syst. Evol. Microbiol. 64::3483	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Ganzert et al., 2014
1000344	7ddf754f-d193-4cc9-b351-99906754a03b	1000333			Methanosarcina semesiae	x	Methanosarcina semesiae	Methanosarcina	semesiae		species		Int. J. Syst. Evol. Microbiol. 50::177	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Lyimo et al., 2000
9327683	52a423d2-0486-4e77-bcee-6350d708d6ff	1000004			Pyrodictium delaneyi	x	Pyrodictium delaneyi	Pyrodictium	delaneyi		species		Int. J. Syst. Evol. Microbiol. 66::3374	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		Lin et al., 2016
1000005	7ddf754f-d193-4cc9-b351-99906754a03b	1000004			Pyrodictium occultum	x	Pyrodictium occultum	Pyrodictium	occultum		species		Int. J. Syst. Bacteriol. 34::270	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrodictium		Stetter et al., 1984
8063345	2d59e5db-57ad-41ff-97d6-11f5fb264527	1000333			Methanosarcina siciliae	x	Methanosarcina siciliae	Methanosarcina	siciliae		species		Elberson, M. A.; Sowers, K. R. (1997). Isolation of an aceticlastic strain of Methanosarcina siciliae from marine canyon sediments and emendation of the species description for Methanosarcina siciliae. <em>Int. J. Syst. Bacteriol.</em> 47: 1258-1261.	doubtful		Possible variant of Methanosarcina siciliae (Stetter & König, 1989) Ni et al., 1994	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Elberson & Sowers, 1997
1000084	7ddf754f-d193-4cc9-b351-99906754a03b	1000083			Ferroplasma acidiphilum	x	Ferroplasma acidiphilum	Ferroplasma	acidiphilum		species		Int. J. Syst. Evol. Microbiol. 50::1005	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma		Golyshina et al., 2000
1000079	7ddf754f-d193-4cc9-b351-99906754a03b	1000074			Pyrobaculum organotrophum	x	Pyrobaculum organotrophum	Pyrobaculum	organotrophum		species		Int. J. Syst. Bacteriol. 38::221	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum		Huber et al., 1988
1000260	7ddf754f-d193-4cc9-b351-99906754a03b	1000255			Haloterrigena limicola	x	Haloterrigena limicola	Haloterrigena	limicola		species		Int. J. Syst. Evol. Microbiol. 56::1839	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Cui et al., 2006
7491134	52a423d2-0486-4e77-bcee-6350d708d6ff	8108381			Halobellus rarus	x	Halobellus rarus	Halobellus	rarus		species		Int. J. Syst. Evol. Microbiol. 64::2	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobellus		Zhang et al., 2014
9097738	52a423d2-0486-4e77-bcee-6350d708d6ff	8108381			Halobellus ramosii	x	Halobellus ramosii	Halobellus	ramosii		species		Int. J. Syst. Evol. Microbiol. 65::3851	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobellus		Pérez-Davó et al., 2015
8290757	7ddf754f-d193-4cc9-b351-99906754a03b	1000255			Haloterrigena jeotgali	x	Haloterrigena jeotgali	Haloterrigena	jeotgali		species		Int. J. Syst. Evol. Microbiol. 59::2362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Roh et al., 2009
7901633	7ddf754f-d193-4cc9-b351-99906754a03b	8108381			Halobellus limi	x	Halobellus limi	Halobellus	limi		species		Int. J. Syst. Evol. Microbiol. 62::1311	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobellus		Cui et al., 2012
1000142	7ddf754f-d193-4cc9-b351-99906754a03b	1000140	1000143		Methanococcus deltae	x	Methanococcus deltae	Methanococcus	deltae		species		Int. J. Syst. Bacteriol. 38::221	synonym			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus		Corder et al., 1988
7946544	7ddf754f-d193-4cc9-b351-99906754a03b	8139024	7372537		Ferroplasma cupricumulans	x	Ferroplasma cupricumulans	Ferroplasma	cupricumulans		species		Int. J. Syst. Evol. Microbiol. 58::1	synonym			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Acidiplasma		Hawkes et al., 2008
1000049	7ddf754f-d193-4cc9-b351-99906754a03b	1000044	1000048		Desulfurolobus ambivalens	x	Desulfurolobus ambivalens	Desulfurolobus	ambivalens		species		Int. J. Syst. Bacteriol. 37::179	synonym			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus		Zillig & Böck, 1987
1000338	7ddf754f-d193-4cc9-b351-99906754a03b	1000333		8986205	Methanosarcina siciliae	x	Methanosarcina siciliae	Methanosarcina	siciliae		species		Int. J. Syst. Bacteriol. 44::357	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Ni et al., 1994 (Stetter & König, 1989)
1000258	7ddf754f-d193-4cc9-b351-99906754a03b	1000255		4983782	Haloterrigena turkmenica	x	Haloterrigena turkmenica	Haloterrigena	turkmenica		species		Int. J. Syst. Bacteriol. 49::135	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena		Ventosa et al., 1999 (Zvyagintseva & Tarasov, 1989)
1000335	7ddf754f-d193-4cc9-b351-99906754a03b	1000333		1000336	Methanosarcina mazei	x	Methanosarcina mazei	Methanosarcina	mazei		species		Int. J. Syst. Bacteriol. 34::263	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Mah & Kuhn, 1984 (Barker, 1936)
1000342	7ddf754f-d193-4cc9-b351-99906754a03b	1000333	1000335	1000343	Methanosarcina frisia	x	Methanosarcina frisia	Methanosarcina	frisia		species		Int. J. Syst. Bacteriol. 39::92	synonym			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina		Blotevogel & Fischer, 1989 (Blotevogel et al., 1986)
1192	7ddf754f-d193-4cc9-b351-99906754a03b	293			Methanobacteriales	x	Methanobacteriales	Methanobacteriales			order			accepted			Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales				
8070	7ddf754f-d193-4cc9-b351-99906754a03b	567			Picrophilaceae	x	Picrophilaceae	Picrophilaceae			family			accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Picrophilaceae			
1000085	7ddf754f-d193-4cc9-b351-99906754a03b	8070			Picrophilus	x	Picrophilus	Picrophilus			genus		Int. J. Syst. Bacteriol. 46::814	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Picrophilaceae	Picrophilus		Schleper et al., 1996
3809	7ddf754f-d193-4cc9-b351-99906754a03b	567			Ferroplasmaceae	x	Ferroplasmaceae	Ferroplasmaceae			family			accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae			
9308266	0938172b-2086-439c-a1dd-c21cb0109ed5	567			Cuniculiplasmataceae	x	Cuniculiplasmataceae	Cuniculiplasmataceae			family		Golyshina, O. V.; Golyshin, P. N.; Goldenstein, N. I.; Lünsdorf, H.; Hinrichs, K.-U.; Kublanov, I. V. (2016). The novel extremely acidophilic, cell-wall-deficient archaeon Cuniculiplasma divulgatum gen. nov., sp. nov. represents a new family, Cuniculiplasmataceae fam. nov., of the order Thermoplasmatales. <em>International Journal of Systematic and Evolutionary Microbiology.</em> 66(1): 332-340.	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae			
3810	7ddf754f-d193-4cc9-b351-99906754a03b	567			Thermoplasmataceae	x	Thermoplasmataceae	Thermoplasmataceae			family			accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae			
4573340	7ddf754f-d193-4cc9-b351-99906754a03b	567			Thermogymnomonas	x	Thermogymnomonas	Thermogymnomonas			genus		Int. J. Syst. Evol. Microbiol. 57::2561	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales		Thermogymnomonas		Itoh et al., 2007
6453387	2d59e5db-57ad-41ff-97d6-11f5fb264527	6453386			Nitrosopumilus	x	Nitrosopumilus	Nitrosopumilus			genus		Könneke, M.; Bernhard, A. E.; de la Torre, J. R.; Walker, C. B.; Waterbury, J. B.; Stahl, D. A. (2005). Isolation of an autotrophic ammonia‐oxidizing marine archaeon. <em>Nature.</em> 437: 543–546.	accepted			Archaea				Nitrosopumilaceae	Nitrosopumilus		Könneke, Bernhard, de la Torre, Walker, Waterbury & Stahl, 2005
9601219	52a423d2-0486-4e77-bcee-6350d708d6ff	1000407			Methanomicrobium antiquum	x	Methanomicrobium antiquum	Methanomicrobium	antiquum		species		Int. J. Syst. Evol. Microbiol. 66::4876	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium		Mochimaru et al., 2016
8967524	52a423d2-0486-4e77-bcee-6350d708d6ff	9080621			Haloparvum sedimenti	x	Haloparvum sedimenti	Haloparvum	sedimenti		species		Int. J. Syst. Evol. Microbiol. 66::2333	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloparvum		Chen et al., 2016
1000176	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema altunense	x	Natrinema altunense	Natrinema	altunense		species		Int. J. Syst. Evol. Microbiol. 55::1313	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		Xu et al., 2005
9109438	52a423d2-0486-4e77-bcee-6350d708d6ff	8939873			Cuniculiplasma divulgatum	x	Cuniculiplasma divulgatum	Cuniculiplasma	divulgatum		species		Int. J. Syst. Evol. Microbiol. 66::338	accepted			Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma		Golyshina et al., 2016
1000174	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema pallidum	x	Natrinema pallidum	Natrinema	pallidum		species		Int. J. Syst. Bacteriol. 48::1194	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		McGenity et al., 1998
7349576	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema ejinorense	x	Natrinema ejinorense	Natrinema	ejinorense		species		Int. J. Syst. Evol. Microbiol. 56::2685	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		Castillo et al., 2006
1000021	7ddf754f-d193-4cc9-b351-99906754a03b	1000020			Sulfophobococcus zilligii	x	Sulfophobococcus zilligii	Sulfophobococcus	zilligii		species		Int. J. Syst. Bacteriol. 47::915	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Sulfophobococcus		Hensel et al., 1997
9355755	52a423d2-0486-4e77-bcee-6350d708d6ff	9449152			Sulfodiicoccus acidiphilus	x	Sulfodiicoccus acidiphilus	Sulfodiicoccus	acidiphilus		species		Int. J. Syst. Evol. Microbiol. 67::1883	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfodiicoccus		Sakai & Kurosawa, 2017
1000071	7ddf754f-d193-4cc9-b351-99906754a03b	1000070			Caldivirga maquilingensis	x	Caldivirga maquilingensis	Caldivirga	maquilingensis		species		Int. J. Syst. Bacteriol. 49::1162	accepted			Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Caldivirga		Itoh et al., 1999
1000177	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema versiforme	x	Natrinema versiforme	Natrinema	versiforme		species		Int. J. Syst. Evol. Microbiol. 50::1302	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		Xin et al., 2000
1000019	7ddf754f-d193-4cc9-b351-99906754a03b	1000018			Stetteria hydrogenophila	x	Stetteria hydrogenophila	Stetteria	hydrogenophila		species		Int. J. Syst. Bacteriol. 48::328	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Stetteria		Jochimsen et al., 1998
9387036	52a423d2-0486-4e77-bcee-6350d708d6ff	1000173			Natrinema soli	x	Natrinema soli	Natrinema	soli		species		Int. J. Syst. Evol. Microbiol. 67::2146	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		Rasooli et al., 2017
8102570	52a423d2-0486-4e77-bcee-6350d708d6ff	1000173			Natrinema salaciae	x	Natrinema salaciae	Natrinema	salaciae		species		Int. J. Syst. Evol. Microbiol. 62::2550	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		Albuquerque et al., 2012
1000017	7ddf754f-d193-4cc9-b351-99906754a03b	1000016			Thermosphaera aggregans	x	Thermosphaera aggregans	Thermosphaera	aggregans		species		Int. J. Syst. Bacteriol. 48::36	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Thermosphaera		Huber et al., 1998
9378524	52a423d2-0486-4e77-bcee-6350d708d6ff	9080621			Haloparvum alkalitolerans	x	Haloparvum alkalitolerans	Haloparvum	alkalitolerans		species		Int. J. Syst. Evol. Microbiol. 66::5318	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloparvum		Kondo et al., 2016
7844592	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema gari	x	Natrinema gari	Natrinema	gari		species		Int. J. Syst. Evol. Microbiol. 58::2382	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		Tapingkae et al., 2008
1000175	7ddf754f-d193-4cc9-b351-99906754a03b	1000173			Natrinema pellirubrum	x	Natrinema pellirubrum	Natrinema	pellirubrum		species		Int. J. Syst. Bacteriol. 48::1194	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natrinema		McGenity et al., 1998
1000272	7ddf754f-d193-4cc9-b351-99906754a03b	1000270	1000271		Halobacterium pharaonis	x	Halobacterium pharaonis	Halobacterium	pharaonis		species		Int. J. Syst. Bacteriol. 33::438	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronomonas		Soliman & Trüper, 1983
7985358	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279	1000290		Thermus profundus	x	Thermus profundus	Thermus	profundus		species		Int. J. Syst. Bacteriol. 45::197	synonym			Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		Kobayashi et al., 1995
