taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	nomenclaturalCode
1000413	7ddf754f-d193-4cc9-b351-99906754a03b	1000372			Methanogenium organophilum	"Widdel et al., 1989"	Methanogenium organophilum	Methanogenium	organophilum		species		Int. J. Syst. Bacteriol. 39::93	accepted			BC
7871419	2d59e5db-57ad-41ff-97d6-11f5fb264527	1000279			Thermococcus marinus	"Jolivet, Corre, L'Haridon, Forterre & Prieur, 2004"	Thermococcus marinus	Thermococcus	marinus		species		"Jolivet, E., Corre, E., L'Haridon, S., Forterre, P., and Prieur, D. ""Thermococcus marinus sp. nov. and Thermococcus radiotolerans sp. nov., two hyperthermophilic archaea from deep-sea hydrothermal vents that resist ionizing radiation."" Extremophiles. Published online 27 February 2004"	accepted			BC
1000290	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus profundus	"Kobayashi & Horikoshi, 1995"	Thermococcus profundus	Thermococcus	profundus		species		Int. J. Syst. Bacteriol. 45::418	accepted			BC
1000295	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus celer	"Zillig, 1983"	Thermococcus celer	Thermococcus	celer		species		Int. J. Syst. Bacteriol. 33::673	accepted			BC
1000302	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus chitonophagus	"Huber & Stetter, 1996"	Thermococcus chitonophagus	Thermococcus	chitonophagus		species		Int. J. Syst. Bacteriol. 46::836	accepted			BC
8068321	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus kodakarensis	"Atomi et al., 2005"	Thermococcus kodakarensis	Thermococcus	kodakarensis		species		Int. J. Syst. Evol. Microbiol. 55::984	accepted			BC
7478081	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter arboriphilicus	"Balch & Wolfe, 1981 (Zeikus & Henning, 1975)"	Methanobrevibacter arboriphilicus	Methanobrevibacter	arboriphilicus		species		Int. J. Syst. Bacteriol. 31::216	accepted			BC
1000405	7ddf754f-d193-4cc9-b351-99906754a03b	1000403			Methanoplanus petrolearius	"Ollivier et al., 1998"	Methanoplanus petrolearius	Methanoplanus	petrolearius		species		"Ollivier, B., Cayol, J.L., Patel, B.K.C., Magot, M., Fardeau, M.L., and Garcia, J.L. ""Methanoplanus petrolearius sp. nov., a novel methanogenic bacterium from an oil-producing well."" FEMS Microbiol. Lett. (1997) 147:51-56."	accepted			BC
7605300	7ddf754f-d193-4cc9-b351-99906754a03b	8168320			Haloarchaeobius iranensis	"Makhdoumi-Kakhki et al., 2012"	Haloarchaeobius iranensis	Haloarchaeobius	iranensis		species		Int. J. Syst. Evol. Microbiol. 62::1025	accepted			BC
1000282	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus siculi	"Grote et al., 2000"	Thermococcus siculi	Thermococcus	siculi		species		Int. J. Syst. Evol. Microbiol. 50::949	accepted			BC
1000300	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus gorgonarius	"Miroshnichenko et al., 1998"	Thermococcus gorgonarius	Thermococcus	gorgonarius		species		Int. J. Syst. Bacteriol. 48::28	accepted			BC
1000286	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus barossii	"Duffaud et al., 2005"	Thermococcus barossii	Thermococcus	barossii		species		Int. J. Syst. Evol. Microbiol. 55::548	accepted			BC
1000280	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus aggregans	"Canganella et al., 1998"	Thermococcus aggregans	Thermococcus	aggregans		species		Int. J. Syst. Bacteriol. 48::1183	accepted			BC
1000296	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus sibiricus	"Miroshnichenko et al., 2001"	Thermococcus sibiricus	Thermococcus	sibiricus		species		Int. J. Syst. Evol. Microbiol. 51::1619	accepted			BC
7948755	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus eurythermalis	"Zhao et al., 2015"	Thermococcus eurythermalis	Thermococcus	eurythermalis		species		Int. J. Syst. Evol. Microbiol. 65::35	accepted			BC
1000303	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus litoralis	"Neuner et al., 2001"	Thermococcus litoralis	Thermococcus	litoralis		species		Int. J. Syst. Evol. Microbiol. 51::1619	accepted			BC
1000284	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus waiotapuensis	"González et al., 2001"	Thermococcus waiotapuensis	Thermococcus	waiotapuensis		species		Int. J. Syst. Evol. Microbiol. 51::793	accepted			BC
1000136	7ddf754f-d193-4cc9-b351-99906754a03b	1000134			Methanosphaera stadtmanae	"Miller & Wolin, 1985"	Methanosphaera stadtmanae	Methanosphaera	stadtmanae		species		Int. J. Syst. Bacteriol. 35::535	accepted			BC
1000404	7ddf754f-d193-4cc9-b351-99906754a03b	1000403			Methanoplanus limicola	"Wildgruber et al., 1984"	Methanoplanus limicola	Methanoplanus	limicola		species		Int. J. Syst. Bacteriol. 34::270	accepted			BC
7867414	52a423d2-0486-4e77-bcee-6350d708d6ff	8168320			Haloarchaeobius litoreus	"Zhang & Cui, 2014"	Haloarchaeobius litoreus	Haloarchaeobius	litoreus		species		Int. J. Syst. Evol. Microbiol. 64::3603	accepted			BC
5900861	7ddf754f-d193-4cc9-b351-99906754a03b	5900860			Halogranum rubrum	"Cui et al., 2010"	Halogranum rubrum	Halogranum	rubrum		species		Int. J. Syst. Evol. Microbiol. 60::1370	accepted			BC
8986369	52a423d2-0486-4e77-bcee-6350d708d6ff	8168320			Haloarchaeobius baliensis	"Mori et al., 2016"	Haloarchaeobius baliensis	Haloarchaeobius	baliensis		species		Int. J. Syst. Evol. Microbiol. 66::42	accepted			BC
5900663	2d59e5db-57ad-41ff-97d6-11f5fb264527	1000279			Thermococcus onnurineus	"Bae, Kim, Yang, Lim, Heon, Lee, Kang, Kim & Lee, 2006"	Thermococcus onnurineus	Thermococcus	onnurineus		species		"Bae, S.S., Kim, Y.J., Yang, S.H., Lim, J.K., Heon, J.H., Lee, H.S., Kang, S.G., Kim, S.-J., and Lee, J.-H. ""Thermococcus onnurineus sp. nov., a hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent area at the PACMANUS field."" J. Microbiol. Biotechnol. (2006) 16:1826-1831."	accepted			BC
1000294	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus peptonophilus	"González et al., 1996"	Thermococcus peptonophilus	Thermococcus	peptonophilus		species		Int. J. Syst. Bacteriol. 46::625	accepted			BC
7372322	2d59e5db-57ad-41ff-97d6-11f5fb264527	1000279			Thermococcus radiotolerans	"Jolivet, Corre, L'Haridon, Forterre & Prieur, 2004"	Thermococcus radiotolerans	Thermococcus	radiotolerans		species		"Jolivet, E., Corre, E., L'Haridon, S., Forterre, P., and Prieur, D. ""Thermococcus marinus sp. nov. and Thermococcus radiotolerans sp. nov., two hyperthermophilic archaea from deep-sea hydrothermal vents that resist ionizing radiation."" Extremophiles. Published online 27 February 2004"	accepted			BC
1000292	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus coalescens	"Kuwabara et al., 2005"	Thermococcus coalescens	Thermococcus	coalescens		species		Int. J. Syst. Evol. Microbiol. 55::2513	accepted			BC
1000301	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus hydrothermalis	"Godfroy et al., 1997"	Thermococcus hydrothermalis	Thermococcus	hydrothermalis		species		Int. J. Syst. Bacteriol. 47::626	accepted			BC
8023911	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus nautili	"Gorlas et al., 2014"	Thermococcus nautili	Thermococcus	nautili		species		Int. J. Syst. Evol. Microbiol. 64::1807	accepted			BC
1000108	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter smithii	"Balch & Wolfe, 1981"	Methanobrevibacter smithii	Methanobrevibacter	smithii		species		Int. J. Syst. Bacteriol. 31::216	accepted			BC
1000410	7ddf754f-d193-4cc9-b351-99906754a03b	1000372			Methanogenium frigidum	"Franzmann et al., 1997"	Methanogenium frigidum	Methanogenium	frigidum		species		Int. J. Syst. Bacteriol. 47::1071	accepted			BC
1000412	7ddf754f-d193-4cc9-b351-99906754a03b	1000372			Methanogenium marinum	"Chong et al., 2003"	Methanogenium marinum	Methanogenium	marinum		species		Int. J. Syst. Evol. Microbiol. 53::1701	accepted			BC
5900863	7ddf754f-d193-4cc9-b351-99906754a03b	5900860			Halogranum gelatinilyticum	"Cui et al., 2011"	Halogranum gelatinilyticum	Halogranum	gelatinilyticum		species		Int. J. Syst. Evol. Microbiol. 61::914	accepted			BC
9350876	52a423d2-0486-4e77-bcee-6350d708d6ff	7781203			Halolamina litorea	"Xu et al., 2016"	Halolamina litorea	Halolamina	litorea		species		Int. J. Syst. Evol. Microbiol. 66::3762	accepted			BC
1000011	7ddf754f-d193-4cc9-b351-99906754a03b	1000010			Pyrolobus fumarii	"Blöchl et al., 1999"	Pyrolobus fumarii	Pyrolobus	fumarii		species		Int. J. Syst. Bacteriol. 49::1325	accepted			BC
5900660	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus thioreducens	"Pikuta et al., 2007"	Thermococcus thioreducens	Thermococcus	thioreducens		species		Int. J. Syst. Evol. Microbiol. 57::1617	accepted			BC
1000287	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus pacificus	"Miroshnichenko et al., 1998"	Thermococcus pacificus	Thermococcus	pacificus		species		Int. J. Syst. Bacteriol. 48::28	accepted			BC
1000291	7ddf754f-d193-4cc9-b351-99906754a03b	1000279			Thermococcus gammatolerans	"Jolivet et al., 2003"	Thermococcus gammatolerans	Thermococcus	gammatolerans		species		Int. J. Syst. Evol. Microbiol. 53::851	accepted			BC
7518081	52a423d2-0486-4e77-bcee-6350d708d6ff	1000279			Thermococcus prieurii	"Gorlas et al., 2013"	Thermococcus prieurii	Thermococcus	prieurii		species		Int. J. Syst. Evol. Microbiol. 63::2924	accepted			BC
1000118	7ddf754f-d193-4cc9-b351-99906754a03b	1000107			Methanobrevibacter curvatus	"Leadbetter & Breznak, 1997"	Methanobrevibacter curvatus	Methanobrevibacter	curvatus		species		Int. J. Syst. Bacteriol. 47::601	accepted			BC
